values,indic_de,unit,geo,time
25.4,PC_Y25_44,PC,UKJ14,2019
30.6,PC_Y25_44,PC,UKJ21,2019
20.4,PC_Y25_44,PC,UKJ22,2019
24.8,PC_Y25_44,PC,UKJ25,2019
24.1,PC_Y25_44,PC,UKJ26,2019
21.1,PC_Y25_44,PC,UKJ27,2019
25.1,PC_Y25_44,PC,UKJ28,2019
28.1,PC_Y25_44,PC,UKJ31,2019
29.3,PC_Y25_44,PC,UKJ32,2019
19.2,PC_Y25_44,PC,UKJ34,2019
23.4,PC_Y25_44,PC,UKJ35,2019
20.6,PC_Y25_44,PC,UKJ36,2019
26.5,PC_Y25_44,PC,UKJ37,2019
27.0,PC_Y25_44,PC,UKJ41,2019
26.3,PC_Y25_44,PC,UKJ43,2019
21.8,PC_Y25_44,PC,UKJ44,2019
24.6,PC_Y25_44,PC,UKJ45,2019
23.5,PC_Y25_44,PC,UKJ46,2019
33.0,PC_Y25_44,PC,UKK11,2019
23.9,PC_Y25_44,PC,UKK12,2019
23.0,PC_Y25_44,PC,UKK13,2019
27.0,PC_Y25_44,PC,UKK14,2019
22.7,PC_Y25_44,PC,UKK15,2019
25.6,PC_Y25_44,PC,UKK21,2019
18.7,PC_Y25_44,PC,UKK22,2019
21.0,PC_Y25_44,PC,UKK23,2019
20.5,PC_Y25_44,PC,UKK30,2019
25.1,PC_Y25_44,PC,UKK41,2019
20.1,PC_Y25_44,PC,UKK42,2019
21.0,PC_Y25_44,PC,UKK43,2019
20.8,PC_Y25_44,PC,UKL11,2019
21.3,PC_Y25_44,PC,UKL12,2019
20.3,PC_Y25_44,PC,UKL13,2019
20.5,PC_Y25_44,PC,UKL14,2019
25.2,PC_Y25_44,PC,UKL15,2019
24.6,PC_Y25_44,PC,UKL16,2019
24.4,PC_Y25_44,PC,UKL17,2019
24.7,PC_Y25_44,PC,UKL18,2019
23.6,PC_Y25_44,PC,UKL21,2019
27.3,PC_Y25_44,PC,UKL22,2019
24.0,PC_Y25_44,PC,UKL23,2019
18.8,PC_Y25_44,PC,UKL24,2019
28.6,PC_Y25_44,PC,UKM50,2019
21.4,PC_Y25_44,PC,UKM61,2019
23.5,PC_Y25_44,PC,UKM62,2019
20.1,PC_Y25_44,PC,UKM63,2019
20.4,PC_Y25_44,PC,UKM64,2019
21.7,PC_Y25_44,PC,UKM65,2019
23.9,PC_Y25_44,PC,UKM66,2019
25.6,PC_Y25_44,PC,UKM71,2019
23.3,PC_Y25_44,PC,UKM72,2019
23.9,PC_Y25_44,PC,UKM73,2019
34.1,PC_Y25_44,PC,UKM75,2019
24.9,PC_Y25_44,PC,UKM76,2019
22.8,PC_Y25_44,PC,UKM77,2019
25.7,PC_Y25_44,PC,UKM78,2019
22.3,PC_Y25_44,PC,UKM81,2019
33.7,PC_Y25_44,PC,UKM82,2019
23.5,PC_Y25_44,PC,UKM83,2019
25.3,PC_Y25_44,PC,UKM84,2019
19.3,PC_Y25_44,PC,UKM91,2019
19.8,PC_Y25_44,PC,UKM92,2019
22.3,PC_Y25_44,PC,UKM93,2019
20.2,PC_Y25_44,PC,UKM94,2019
24.0,PC_Y25_44,PC,UKM95,2019
28.1,PC_Y25_44,PC,UKN06,2019
26.7,PC_Y25_44,PC,UKN07,2019
25.4,PC_Y25_44,PC,UKN08,2019
23.3,PC_Y25_44,PC,UKN09,2019
25.4,PC_Y25_44,PC,UKN10,2019
27.5,PC_Y25_44,PC,UKN11,2019
23.6,PC_Y25_44,PC,UKN12,2019
25.7,PC_Y25_44,PC,UKN13,2019
25.8,PC_Y25_44,PC,UKN14,2019
24.0,PC_Y25_44,PC,UKN15,2019
25.0,PC_Y25_44,PC,UKN16,2019
